date;speaking;pitch;energy;nodding
429;1;204.35532;0.00345;0
430;1;201.15877;0.00134;0
431;1;201.95500;0.00249;0
432;1;220.82335;0.00383;1
433;1;204.52442;0.00615;1
434;1;179.88509;0.00194;1
435;1;203.55087;0.00336;0
436;1;210.59227;0.00236;0
437;1;190.88926;0.00142;0
438;1;191.37806;0.00047;1
439;1;191.13419;0.00009;1
440;1;196.19197;0.00059;0
441;1;219.42566;0.00349;0
442;1;217.04865;0.00122;0
443;1;195.44238;0.00187;0
444;1;221.34948;0.00417;0
445;1;206.47778;0.00144;0
446;1;200.99055;0.00283;0
447;1;207.03303;0.00164;1
448;1;226.87175;0.00460;1
449;1;216.17364;0.00190;1
450;1;210.20568;0.00090;0
451;1;199.32896;0.00067;0
452;1;212.43571;0.00638;0
453;1;208.38299;0.00524;0
454;1;175.73470;0.00153;1
455;1;182.29025;0.00119;1
456;1;196.73691;0.00080;0
457;1;209.13648;0.00326;0
458;1;206.73769;0.00113;0
459;1;201.86078;0.00162;1
460;1;196.57619;0.00166;0
461;1;207.88457;0.00089;1
462;1;200.46948;0.00135;1
463;1;199.70394;0.00015;0
464;1;213.41195;0.00207;0
465;1;198.57139;0.00644;0
466;1;204.60668;0.00352;0
467;1;189.27581;0.00119;0
468;0;0.00000;0.00000;0
469;1;208.63712;0.00815;0
470;1;219.90000;0.00625;0
471;1;220.63792;0.00554;1
472;1;218.93221;0.00544;0
473;1;236.98422;0.00430;0
474;1;205.83792;0.01286;0
475;1;221.16779;0.01077;0
476;1;204.88168;0.00412;0
477;1;206.01245;0.00439;0
478;1;211.08078;0.00858;0
479;1;214.24636;0.00442;0
480;1;195.33681;0.00254;1
481;1;189.72927;0.00031;1
482;0;0.00000;0.00000;1
483;0;0.00000;0.00000;1
484;0;0.00000;0.00000;1
485;0;0.00000;0.00000;1
486;0;0.00000;0.00000;1
487;0;0.00000;0.00000;0
488;0;0.00000;0.00000;0
