"date","speaking","pitch","energy","nodding"
"2016/02/03 00:01:5.750",1,157.40181,0.00013,0
"2016/02/03 00:01:6.000",1,156.79562,0.00000,0
"2016/02/03 00:01:6.250",1,183.57190,0.00000,0
"2016/02/03 00:01:6.500",1,138.18148,0.00000,0
"2016/02/03 00:01:6.750",1,158.24848,0.00001,0
"2016/02/03 00:01:7.000",1,191.20814,0.00005,0
"2016/02/03 00:01:7.250",1,232.46381,0.00814,0
"2016/02/03 00:01:7.500",1,222.28571,0.00321,0
"2016/02/03 00:01:7.750",1,237.19905,0.00119,0
"2016/02/03 00:01:8.000",1,239.12857,0.00112,0
"2016/02/03 00:01:8.250",1,213.23905,0.00600,0
"2016/02/03 00:01:8.500",1,209.75962,0.00476,0
"2016/02/03 00:01:8.750",1,183.74105,0.00451,0
"2016/02/03 00:01:9.000",1,235.94667,0.00317,0
"2016/02/03 00:01:9.250",1,210.57000,0.00792,0
"2016/02/03 00:01:9.500",1,216.03238,0.00776,0
"2016/02/03 00:01:9.750",1,229.72857,0.00284,0
"2016/02/03 00:01:10.000",1,229.16095,0.00265,1
"2016/02/03 00:01:10.250",1,213.63762,0.00458,1
"2016/02/03 00:01:10.500",1,211.36286,0.00441,1
"2016/02/03 00:01:10.750",1,210.87471,0.00224,1
"2016/02/03 00:01:11.000",1,218.09524,0.00233,1
"2016/02/03 00:01:11.250",1,213.81524,0.00263,0
"2016/02/03 00:01:11.500",1,242.23524,0.00334,0
"2016/02/03 00:01:11.750",1,198.98324,0.00000,0
"2016/02/03 00:01:12.000",1,211.60000,0.00000,0
"2016/02/03 00:01:12.250",1,179.77867,0.00000,0
"2016/02/03 00:01:12.500",1,158.08581,0.00104,0
"2016/02/03 00:01:12.750",1,194.45881,0.00109,0
"2016/02/03 00:01:13.000",1,219.05052,0.00045,0
"2016/02/03 00:01:13.250",1,197.11667,0.00543,0
"2016/02/03 00:01:13.500",1,181.52600,0.00244,0
"2016/02/03 00:01:13.750",1,201.21790,0.00945,0
"2016/02/03 00:01:14.000",1,223.13476,0.00810,0
"2016/02/03 00:01:14.250",1,208.46952,0.00768,0
"2016/02/03 00:01:14.500",1,212.34667,0.01099,0
"2016/02/03 00:01:14.750",1,207.12714,0.01214,0
"2016/02/03 00:01:15.000",1,205.76048,0.00956,0
"2016/02/03 00:01:15.250",1,196.34571,0.00958,0
"2016/02/03 00:01:15.500",1,175.28619,0.00679,0
